trna_isotype	query	trna_isotype_start	trna_isotype_end	query_start	query_end	evalue	count	sample_id
tRNA-Tyr-GTA	tRNA-Tyr-GTA-2-1.intron__strt63__count6487__1368582693950760494	47	73	1	27	1.2e-7	6487	D1_BH4
tRNA-Tyr-GTA	tRNA-Tyr-GTA-2-1.intron__strt63__count205__17281702899713137931	47	73	1	27	1.4e-6	205	D1_BH4
tRNA-Tyr-GTA	tRNA-Tyr-GTA-3-1.intron__strt63__count10__12024107446586177554	47	73	1	27	2.2e-6	10	D1_BH4
tRNA-Tyr-GTA	tRNA-Tyr-GTA-3-1.intron__strt63__count1564__1176691481307645132	47	73	1	27	2.3e-6	1564	D1_BH4
tRNA-Tyr-GTA	tRNA-Tyr-GTA-3-1.intron__strt63__count50__5151789363867495487	47	73	1	27	3.3e-7	50	D1_BH4
tRNA-Tyr-GTA	tRNA-Tyr-GTA-4-1.intron__strt68__count429__15070450443958711281	47	73	1	27	6.2e-7	429	D1_BH4
tRNA-Tyr-GTA	tRNA-Tyr-GTA-7-1.intron__strt68__count10__17059236140130126074	47	73	1	27	1.1e-6	10	D1_BH4
tRNA-Tyr-GTA	tRNA-Tyr-GTA-7-1.intron__strt68__count25__11572283929254120471	47	73	1	27	6.2e-7	25	D1_BH4
tRNA-Tyr-GTA	tRNA-Tyr-GTA-1-1.intron__strt66__count142__3048642726725522252	48	73	1	26	5.8e-7	142	D1_BH4
tRNA-Tyr-GTA	tRNA-Tyr-GTA-2-1.intron__strt64__count433__1263261072571358469	48	73	1	26	3.4e-7	433	D1_BH4
tRNA-Tyr-GTA	tRNA-Tyr-GTA-3-1.intron__strt64__count34__6897995405894780638	48	73	1	26	6.0e-6	34	D1_BH4
tRNA-Tyr-GTA	tRNA-Tyr-GTA-4-1.intron__strt69__count18__18025798886441926731	48	73	1	26	1.7e-6	18	D1_BH4
tRNA-Tyr-GTA	tRNA-Tyr-GTA-1-1.intron__strt67__count19__17263133302057666841	49	73	1	25	1.6e-6	19	D1_BH4
tRNA-Tyr-GTA	tRNA-Tyr-GTA-2-1.intron__strt65__count61__14618803831543708078	49	73	1	25	9.2e-7	61	D1_BH4
tRNA-Val-AAC	tRNA-Val-AAC-1-1__strt1__count12__13656156459696134684	1	35	1	35	3.0e-11	12	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-14-1__strt1__count20__2249866575577799597	1	25	1	25	2.6e-7	20	D1_BH4
tRNA-Val-CAC	tRNA-Val-AAC-2-1__strt1__count68__1378400571009763675	1	26	1	26	7.2e-7	68	D1_BH4
tRNA-Val-CAC	tRNA-Val-AAC-2-1__strt1__count14__14926035356720395319	1	27	1	27	2.6e-7	14	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-2-1__strt1__count22__11056408039588310695	1	28	1	28	8.7e-8	22	D1_BH4
tRNA-Val-CAC	tRNA-Val-AAC-1-1__strt1__count13__17381833203488844043	1	29	1	29	4.7e-9	13	D1_BH4
tRNA-Val-CAC	tRNA-Val-AAC-1-1__strt1__count22__432155497511565193	1	30	1	30	1.6e-9	22	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-2-1__strt1__count15__2592337625417734319	1	30	1	30	9.9e-9	15	D1_BH4
tRNA-Val-CAC	tRNA-Val-AAC-1-1__strt1__count14__8534883489437515036	1	31	1	31	5.2e-10	14	D1_BH4
tRNA-Val-CAC	tRNA-Val-AAC-1-1__strt1__count13__6630456883450138948	1	32	1	32	1.8e-10	13	D1_BH4
tRNA-Val-CAC	tRNA-Val-AAC-1-1__strt1__count10__6582778286650711867	1	33	1	33	6.3e-11	10	D1_BH4
tRNA-Val-CAC	tRNA-Val-AAC-2-1__strt1__count36__5922500965181682851	1	33	1	33	4.5e-10	36	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-3-1__strt1__count10__16902383996389786319	1	33	1	33	6.8e-10	10	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-1-1__strt1__count26__10715470625344036146	1	34	1	34	2.2e-11	26	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-2-1__strt1__count14__9877117270112120609	1	34	1	34	1.4e-10	14	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-3-1__strt1__count45__5975382915314307218	1	34	1	34	2.4e-10	45	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-1-1__strt1__count23__7987304769888956292	1	35	1	35	7.1e-12	23	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-2-1__strt1__count10__8517075489922818393	1	35	1	35	4.4e-11	10	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-3-1__strt1__count12__10580214207944727952	1	35	1	35	7.7e-11	12	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-1-1__strt1__count29__8841464557007954351	1	36	1	36	2.4e-12	29	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-2-1__strt1__count17__14598777251818246252	1	36	1	36	1.5e-11	17	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-3-1__strt1__count18__176172883312960638	1	36	1	36	2.6e-11	18	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-2-1__strt1__count13__12914816032554547053	1	37	1	37	4.9e-12	13	D1_BH4
tRNA-Val-CAC	tRNA-Val-AAC-1-1__strt1__count54__4966895899313589898	1	45	1	45	1.2e-15	54	D1_BH4
tRNA-Val-CAC	tRNA-Val-AAC-2-1__strt1__count27__16209060864331248452	1	45	1	45	8.7e-15	27	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-1-1__strt1__count21__16412085012968380521	1	45	1	45	9.8e-17	21	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-2-1__strt1__count38__3791306008274700403	1	45	1	45	6.1e-16	38	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-2-1__strt1__count16__12277624953561579721	1	46	1	46	1.9e-16	16	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-3-1__strt1__count12__13822120365377137663	1	47	1	47	1.2e-16	12	D1_BH4
tRNA-Val-CAC	tRNA-Val-AAC-1-1__strt47__count32__8490223639764739547	47	73	1	27	8.2e-8	32	D1_BH4
tRNA-Val-CAC	tRNA-Val-CAC-3-1__strt47__count27__3157033491842956448	47	73	1	27	5.7e-7	27	D1_BH4
tRNA-Val-CAC	tRNA-Val-AAC-1-1__strt48__count19__4811534855782448391	48	73	1	26	2.3e-7	19	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-2-1__strt1__count11__17342364420140271338	1	29	1	29	2.0e-8	11	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-2-1__strt1__count12__17947803972344009222	1	34	1	34	2.1e-10	12	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt1__count11__14049923941769638300	1	35	1	35	2.7e-11	11	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-2-1__strt1__count14__865363551610675473	1	35	1	35	7.6e-11	14	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-2-1__strt1__count56__14206092405536860352	1	45	1	45	2.3e-15	56	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-2-1__strt1__count20__1654754301663225095	1	46	1	46	6.9e-16	20	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt31__count10__8853993074850206504	31	73	1	43	2.8e-14	10	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt33__count12__4729841436493821314	33	73	1	41	1.6e-13	12	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt34__count30__5630454284920175181	34	73	1	40	4.4e-13	30	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt35__count42__14304310849833801468	35	73	1	39	1.1e-12	42	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt36__count17__256772478389579131	36	73	1	38	3.5e-12	17	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt37__count26__9771172918572520336	37	73	1	37	1.1e-11	26	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt38__count16__10213155266894295820	38	73	1	36	3.5e-11	16	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt43__count19__13578821847653433222	43	73	1	31	3.4e-9	19	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt44__count45__6921487656827481821	44	73	1	30	1.1e-8	45	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt45__count16__1420892495888982470	45	73	1	29	2.6e-7	16	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt45__count378__8315064778543280121	45	73	1	29	3.7e-8	378	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt45__count23__15463275534834830680	45	73	1	29	5.4e-7	23	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt46__count20__3733483937230491193	46	73	1	28	1.1e-7	20	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt46__count20__4072360301513100045	46	73	1	28	1.1e-7	20	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt46__count1235__4657611975673950314	46	73	1	28	1.2e-7	1235	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt46__count15__6687853077872729313	46	73	1	28	1.7e-6	15	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt46__count32__13577772983058863889	46	73	1	28	1.7e-6	32	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt46__count15__786762070224831037	46	73	1	28	1.0e-6	15	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-3-1__strt46__count10__9362504668221012821	46	73	1	28	4.5e-7	10	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt47__count16__18273088192466653089	47	73	1	27	3.4e-7	16	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt47__count53__15249977940955225252	47	73	1	27	3.5e-7	53	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt47__count66__11373972535943519952	47	73	1	27	3.6e-7	66	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt47__count4432__1928513071754400725	47	73	1	27	3.8e-7	4432	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt47__count11__4857410878052413623	47	73	1	27	9.5e-7	11	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt47__count54__17384819222682082086	47	73	1	27	5.5e-6	54	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt47__count59__9582181850034280622	47	73	1	27	3.2e-6	59	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-3-1__strt47__count22__2348330629210709583	47	73	1	27	1.4e-6	22	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt48__count291__943595179442897486	48	73	1	26	1.1e-6	291	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt49__count14__18210050112046522617	49	73	1	25	3.2e-6	14	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt50__count20__12171413053124508642	50	73	1	24	8.6e-6	20	D1_BH4
tRNA-Val-TAC	tRNA-Val-TAC-1-1__strt51__count29__13613630413044975622	51	73	1	23	0.000019	29	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count10__10456089455547244521	1	29	1	29	1.1e-8	10	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count17__4622908156368876876	1	31	1	31	1.6e-9	17	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count19__11637912124303026289	1	32	1	32	6.6e-10	19	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count59__11135920041061452757	1	33	1	33	2.2e-10	59	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count14__1619714900764918827	1	34	1	34	6.5e-11	14	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count29__13204090103826840950	1	35	1	35	1.9e-11	29	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count11__17141504741212266656	1	36	1	36	5.4e-12	11	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count10__8357308686422509949	1	42	1	42	1.6e-14	10	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count13__17806039952689028905	1	43	1	43	5.6e-15	13	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count38__11882058433695669710	1	44	1	44	4.6e-15	38	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count57__18344296751604306068	1	44	1	44	1.6e-14	57	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count434__8183751726150365321	1	44	1	44	1.7e-15	434	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count90__10185206201991173211	1	44	1	44	1.2e-14	90	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count31__5527058125259187622	1	45	1	45	5.3e-16	31	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt1__count13__14120623467440795271	1	47	1	47	4.5e-17	13	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt6__count12__14802990297838099695	6	44	1	39	9.7e-14	12	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt10__count78__13246043760116069910	10	44	1	35	4.2e-12	78	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt11__count10__16693487521893182330	11	44	1	34	1.4e-11	10	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt42__count35__17481178456238505734	42	72	1	31	9.3e-9	35	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt42__count13__7160578825725382175	42	72	1	31	2.1e-7	13	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt43__count308__2270012445986549450	43	72	1	30	2.5e-8	308	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt43__count11__9446341811095630345	43	72	1	30	5.6e-7	11	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt43__count54__14292347458341003813	43	72	1	30	5.8e-7	54	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt44__count11__14297848095300860027	44	72	1	29	8.2e-7	11	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt44__count12__13530668025102158406	44	72	1	29	8.5e-8	12	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt44__count1076__2380387317640065293	44	72	1	29	8.7e-8	1076	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt44__count39__18163789171141101900	44	72	1	29	1.9e-6	39	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt44__count185__15421872486362181400	44	72	1	29	2.0e-6	185	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt45__count11__12040914028815112048	45	71	1	27	7.8e-7	11	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt45__count31__5932023285192319458	45	72	1	28	2.7e-7	31	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt45__count45__8140197205101994922	45	72	1	28	2.8e-7	45	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt45__count41__13190913758155170238	45	72	1	28	2.9e-7	41	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt45__count3579__11111266703864610451	45	72	1	28	3.0e-7	3579	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt45__count21__5096801100970768340	45	72	1	28	8.1e-6	21	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt45__count121__12882396124235302732	45	72	1	28	6.7e-6	121	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt45__count671__10182650289756229909	45	72	1	28	6.9e-6	671	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt45__count10__9569316058921119095	45	72	1	28	3.6e-6	10	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt46__count20__7248516055619974208	46	71	1	26	2.6e-6	20	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt46__count69__1980179142968741520	46	72	1	27	9.2e-7	69	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt46__count152__5161911906492190844	46	72	1	27	9.6e-7	152	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt46__count136__3061351996704146859	46	72	1	27	9.9e-7	136	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt46__count10065__2282734174046404451	46	72	1	27	1.0e-6	10065	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt46__count12__2114373621051062877	46	72	1	27	3.5e-6	12	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt46__count15__313175261776779172	46	72	1	27	4.1e-6	15	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt46__count14__1338185675671090750	46	72	1	27	4.2e-6	14	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt46__count12__2010569734507706740	46	72	1	27	2.0e-6	12	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt46__count13__7035744287044740785	46	72	1	27	5.0e-6	13	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt46__count43__15960581855815545495	46	72	1	27	0.000028	43	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt46__count359__3137015705164279885	46	72	1	27	0.000023	359	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt46__count44__1114505694090380959	46	72	1	27	0.000012	44	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt47__count322__15755436675350571732	47	72	1	26	3.2e-6	322	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt47__count10__463180430641478249	47	72	1	26	0.000072	10	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt48__count99__5365205966619984141	48	72	1	25	0.00001	99	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt49__count57__4440918687569691793	49	72	1	24	0.000028	57	D1_BH4
tRNA-iMet-CAT	tRNA-iMet-CAT-1-1__strt50__count16__332634596731402305	50	72	1	23	0.000056	16	D1_BH4
tRNA-Ala-AGC	tRNA-Ala-AGC-1-1__strt7__count10__2351134970932781327	8	53	2	46	9.8e-15	10	D1_NT
tRNA-Ala-AGC	tRNA-Ala-AGC-11-1__strt12__count11__9655886946042763684	12	60	1	49	3.0e-16	11	D1_NT
tRNA-Ala-CGC	tRNA-Ala-AGC-2-1__strt1__count27__530314141411266776	1	28	1	28	1.2e-8	27	D1_NT
tRNA-Ala-CGC	tRNA-Ala-AGC-2-1__strt1__count25__14464828367516890539	1	31	1	31	6.1e-10	25	D1_NT
tRNA-Ala-CGC	tRNA-Ala-AGC-2-1__strt1__count223__13109321128162388592	1	32	1	32	2.1e-10	223	D1_NT
tRNA-Ala-CGC	tRNA-Ala-AGC-6-1__strt1__count63__2305741989194290289	1	32	1	32	1.5e-8	63	D1_NT
tRNA-Ala-CGC	tRNA-Ala-CGC-4-1__strt1__count43__8759637750961610217	1	33	1	33	7.1e-11	43	D1_NT
tRNA-Ala-CGC	tRNA-Ala-CGC.trnascan.6.trna124__strt1__count11__13660979962283206695	1	46	1	46	3.2e-15	11	D1_NT
tRNA-Ala-CGC	tRNA-Ala-AGC-3-1__strt13__count13__7234973963799568917	13	60	1	48	9.8e-16	13	D1_NT
tRNA-Ala-CGC	tRNA-Ala-CGC.trnascan.6.trna124__strt16__count15__10673243741124833535	16	62	1	47	8.0e-15	15	D1_NT
tRNA-Ala-CGC	tRNA-Ala-TGC-4-1__strt38__count29__15090326067327434690	38	72	1	35	1.2e-10	29	D1_NT
tRNA-Ala-CGC	tRNA-Ala-AGC-4-1__strt42__count49__4632206349135955492	42	72	1	31	1.5e-8	49	D1_NT
tRNA-Ala-CGC	tRNA-Ala-TGC-4-1__strt42__count20__16595408960457699423	42	72	1	31	3.9e-9	20	D1_NT
tRNA-Ala-CGC	tRNA-Ala-CGC-2-1__strt46__count10__10196866058328351215	46	72	1	27	1.1e-7	10	D1_NT
tRNA-Ala-CGC	tRNA-Ala-CGC-1-1__strt49__count15__12453669675641272491	49	72	1	24	1.7e-6	15	D1_NT
tRNA-Ala-CGC	tRNA-Ala-CGC-3-1__strt51__count13__7621732054016808895	51	72	1	22	0.00004	13	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-1-1__strt1__count19__14423354243429245028	1	28	1	28	4.0e-9	19	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-1-1__strt1__count20__6256712200240406192	1	35	1	35	2.1e-12	20	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-2-1__strt1__count13__11496023405077423470	1	35	1	35	3.1e-12	13	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-1-1__strt1__count11__588128223693878113	1	39	1	39	3.3e-14	11	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-4-1__strt1__count15__13866699377794025539	1	40	1	40	5.8e-14	15	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-1-1__strt1__count31__5420613374071067873	1	41	1	41	4.9e-15	31	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-4-1__strt1__count18__18361691676779816690	1	41	1	41	2.2e-14	18	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-1-1__strt1__count96__282887489139502381	1	42	1	42	1.7e-15	96	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-1-1__strt1__count36__10555515352666796477	1	45	1	45	5.3e-17	36	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-2-1__strt1__count24__13331994542658181000	1	47	1	47	2.1e-17	24	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-4-1__strt1__count36__3406464925799857766	1	47	1	47	3.9e-17	36	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-5-1__strt1__count36__11719659600999793120	1	47	1	47	1.0e-16	36	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-6-1__strt1__count20__456130809623242264	1	47	1	47	1.4e-15	20	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-4-1__strt1__count12__16880482931306938030	1	49	1	49	7.7e-18	12	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-1-1__strt6__count13__8822229131705026603	6	53	1	48	1.1e-17	13	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-1-1__strt7__count50__9020011590066592223	7	53	1	47	3.2e-17	50	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-6-1__strt7__count14__8763293521184523340	7	54	1	48	9.1e-17	14	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-4-1__strt14__count13__7237285444598332743	14	47	1	34	3.0e-11	13	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-4-1__strt25__count15__16885275977383446082	25	72	1	48	5.1e-16	15	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-4-1__strt29__count22__15176031566150039415	29	54	1	26	6.8e-7	22	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-1-1__strt46__count10__15509847768374157568	47	72	2	27	2.0e-7	10	D1_NT
tRNA-Ala-TGC	tRNA-Ala-TGC-1-1__strt48__count23__8154468545464796908	48	72	1	25	8.3e-7	23	D1_NT
tRNA-Ala-TGC	tRNA-Ala-AGC-1-1__strt50__count18__8699512641598631112	50	72	1	23	0.0003	18	D1_NT
tRNA-Ala-TGC	tRNA-Ala-AGC-2-1__strt50__count36__7671273642524844436	50	72	1	23	0.000017	36	D1_NT
tRNA-Ala-TGC	tRNA-Ala-AGC-4-1__strt50__count16__3024586498901665531	50	72	1	23	0.000046	16	D1_NT
tRNA-Ala-TGC	tRNA-Ala-CGC-1-1__strt50__count34__14640862343518688748	50	72	1	23	4.4e-6	34	D1_NT
tRNA-Ala-TGC	tRNA-Ala-AGC-1-1__strt51__count44__14468256154138774027	51	72	1	22	0.00071	44	D1_NT
tRNA-Ala-TGC	tRNA-Ala-AGC-5-1__strt51__count47__11832953645470489880	51	72	1	22	0.00042	47	D1_NT
tRNA-Ala-TGC	tRNA-Ala-CGC-1-1__strt51__count48__9224473908627911590	51	72	1	22	0.00001	48	D1_NT
tRNA-Arg-ACG	tRNA-Arg-ACG-2-1__strt7__count13__13562872429101442740	7	54	1	48	9.1e-18	13	D1_NT
tRNA-Arg-ACG	tRNA-Arg-ACG-2-1__strt8__count16__16911020103369494472	8	54	1	47	2.7e-17	16	D1_NT
tRNA-Arg-ACG	tRNA-Arg-ACG-1-1__strt14__count11__4697230288339224324	14	60	1	47	3.4e-17	11	D1_NT
tRNA-Arg-ACG	tRNA-Arg-ACG-2-1__strt18__count10__15019761258207971303	18	67	1	50	7.9e-18	10	D1_NT
tRNA-Arg-ACG	tRNA-Arg-ACG-2-1__strt25__count10__7166836285461922378	25	70	1	46	1.0e-15	10	D1_NT
tRNA-Arg-ACG	tRNA-Arg-ACG-2-1__strt39__count21__7329277907126274200	39	73	1	35	1.5e-11	21	D1_NT
tRNA-Arg-ACG	tRNA-Arg-ACG-2-1__strt50__count11__6022493763094139389	50	73	1	24	1.3e-6	11	D1_NT
tRNA-Arg-CCG	tRNA-Arg-CCG-1-1__strt1__count38__8904442661627083125	1	45	1	45	1.5e-15	38	D1_NT
tRNA-Arg-CCG	tRNA-Arg-CCG-2-1__strt37__count14__11946218045784740665	37	73	1	37	2.7e-10	14	D1_NT
tRNA-Arg-CCG	tRNA-Arg-CCG-2-1__strt38__count14__9068281970196413387	38	73	1	36	9.4e-9	14	D1_NT
tRNA-Arg-CCG	tRNA-Arg-CCG-1-1__strt41__count11__9607919599007023362	41	73	1	33	3.2e-9	11	D1_NT
tRNA-Arg-CCG	tRNA-Arg-CCG-1-1__strt42__count19__16609283698349362030	42	73	1	32	4.9e-10	19	D1_NT
tRNA-Arg-CCG	tRNA-Arg-CCG-2-1__strt44__count24__1064186814380701263	45	73	2	30	3.1e-7	24	D1_NT
tRNA-Arg-CCT	tRNA-Arg-CCT-4-1__strt1__count11__6097095189037789998	1	46	1	46	9.0e-17	11	D1_NT
tRNA-Arg-CCT	tRNA-Arg-CCT-4-1__strt1__count18__7941689115202955381	1	47	1	47	3.1e-17	18	D1_NT
tRNA-Arg-CCT	tRNA-Arg-CCT-4-1__strt1__count11__8653433450337631104	1	47	1	47	2.1e-16	11	D1_NT
tRNA-Arg-CCT	tRNA-Arg-CCT-1-1__strt5__count12__1416045299973644581	5	52	1	48	7.8e-18	12	D1_NT
tRNA-Arg-CCT	tRNA-Arg-CCT-1-1__strt15__count14__388580856575672870	15	55	1	41	4.8e-14	14	D1_NT
tRNA-Arg-CCT	tRNA-Arg-CCT-1-1__strt16__count13__4444380068929841255	16	55	1	40	1.4e-13	13	D1_NT
tRNA-Arg-CCT	tRNA-Arg-CCT-4-1__strt34__count15__17856789703129944656	34	72	1	39	8.8e-14	15	D1_NT
tRNA-Arg-CCT	tRNA-Arg-CCT-4-1__strt36__count16__1444164726082535098	36	72	1	35	7.1e-10	16	D1_NT
